dynamics,prediction_time
0,45.822410583496094
1,45.824424743652344
2,45.82642364501953
3,45.82843017578125
4,45.830440521240234
5,45.83244323730469
6,45.834449768066406
7,45.83645248413086
8,45.838462829589844
9,45.84046936035156
10,45.84247589111328
11,45.844482421875
12,45.84648895263672
13,45.84849548339844
14,45.850502014160156
15,45.852508544921875
16,45.854515075683594
17,45.85652160644531
18,45.858524322509766
19,45.86053466796875
20,45.86253356933594
21,45.86454772949219
22,45.866546630859375
23,45.868560791015625
24,45.87056350708008
25,45.87256622314453
26,45.87457275390625
27,45.87657928466797
28,45.87858581542969
29,45.88059616088867
30,45.882598876953125
31,45.884605407714844
32,45.88661193847656
33,45.88861846923828
34,45.890625
35,45.89262771606445
36,45.89463424682617
37,45.89664077758789
38,45.898643493652344
39,45.900657653808594
40,45.90266036987305
41,45.9046630859375
42,45.90666961669922
43,45.907981872558594
44,45.905601501464844
45,45.9032096862793
46,45.90083312988281
47,45.89844512939453
48,45.89606857299805
49,45.89368438720703
50,45.89129638671875
51,45.888916015625
52,45.886531829833984
53,45.884151458740234
54,45.88176345825195
55,45.87937927246094
56,45.87699890136719
57,45.87461471557617
58,45.872230529785156
59,45.869850158691406
60,45.867462158203125
61,45.865074157714844
62,45.862693786621094
63,45.860313415527344
64,45.85792922973633
65,45.85554504394531
66,45.85316467285156
67,45.85077667236328
68,45.848392486572266
69,45.84600830078125
70,45.8436279296875
71,45.841243743896484
72,45.8388557434082
73,45.83647918701172
74,45.83409118652344
75,45.83171081542969
76,45.829322814941406
77,45.82693862915039
78,45.82455825805664
79,45.82217025756836
80,45.819786071777344
81,45.817405700683594
82,45.81502151489258
83,45.81263732910156
84,45.81025695800781
85,45.80786895751953
86,45.80548858642578
87,45.80310821533203
88,45.80072021484375
89,45.79833984375
90,45.795955657958984
91,45.79357147216797
92,45.79118728637695
93,45.78880310058594
94,45.78642272949219
95,45.784034729003906
96,45.78165054321289
97,45.77927017211914
98,45.77688980102539
99,45.774497985839844
100,45.77212142944336
101,45.769737243652344
102,45.76734924316406
103,45.76496887207031
104,45.76258087158203
105,45.76020050048828
106,45.75782012939453
107,45.755435943603516
108,45.753047943115234
109,45.75066375732422
110,45.74828338623047
111,45.74589538574219
112,45.7435188293457
113,45.741127014160156
114,45.738746643066406
115,45.73636245727539
116,45.73398208618164
117,45.731590270996094
118,45.72920608520508
119,45.726829528808594
120,45.72444152832031
121,45.72206115722656
122,45.71968078613281
123,45.71729278564453
124,45.714908599853516
125,45.71253204345703
126,45.710147857666016
127,45.70775604248047
128,45.705379486083984
129,45.7029914855957
130,45.70060729980469
131,45.69822692871094
132,45.69584274291992
133,45.693458557128906
134,45.691078186035156
135,45.688690185546875
136,45.68630599975586
137,45.683929443359375
138,45.68153381347656
139,45.67915725708008
140,45.67677307128906
141,45.67438888549805
142,45.672000885009766
143,45.66962432861328
144,45.667240142822266
145,45.664852142333984
146,45.66246795654297
147,45.66008758544922
148,45.65770721435547
149,45.65531921386719
150,45.65293502807617
151,45.650550842285156
152,45.64817428588867
153,45.64578628540039
154,45.64339828491211
155,45.64101791381836
156,45.638633728027344
157,45.63625717163086
158,45.63386535644531
159,45.631492614746094
160,45.62910461425781
161,45.6267204284668
162,45.62433624267578
163,45.621952056884766
164,45.61956787109375
165,45.6171875
166,45.61479949951172
167,45.61241912841797
168,45.61003875732422
169,45.60765075683594
170,45.605262756347656
171,45.602882385253906
172,45.600494384765625
173,45.598114013671875
174,45.595733642578125
175,45.593353271484375
176,45.590965270996094
177,45.58858108520508
178,45.5861930847168
179,45.58380889892578
180,45.5814323425293
181,45.57904052734375
182,45.57666015625
183,45.57427978515625
184,45.5718994140625
185,45.56950759887695
186,45.56713104248047
187,45.56474685668945
188,45.562355041503906
189,45.559974670410156
190,45.55759048461914
191,45.55521011352539
192,45.552825927734375
193,45.55044174194336
194,45.548057556152344
195,45.54567337036133
196,45.54329299926758
197,45.5409049987793
198,45.53852081298828
199,45.53614044189453
200,45.53376007080078
201,45.5313720703125
202,45.528995513916016
203,45.526607513427734
204,45.52422332763672
205,45.52184295654297
206,45.51945495605469
207,45.51707458496094
208,45.514686584472656
209,45.512306213378906
210,45.50992202758789
211,45.50754165649414
212,45.50515365600586
213,45.502769470214844
214,45.500389099121094
215,45.49800491333008
216,45.49562072753906
217,45.49323272705078
218,45.49085235595703
219,45.488468170166016
220,45.486080169677734
221,45.483699798583984
222,45.481319427490234
223,45.47893524169922
224,45.4765510559082
225,45.47416687011719
226,45.471778869628906
227,45.46940231323242
228,45.467010498046875
229,45.464630126953125
230,45.462249755859375
231,45.459869384765625
232,45.457481384277344
233,45.455101013183594
234,45.45271682739258
235,45.4503288269043
236,45.44795227050781
237,45.44556427001953
238,45.44318389892578
239,45.4407958984375
240,45.438411712646484
241,45.436031341552734
242,45.43364715576172
243,45.4312629699707
244,45.42887878417969
245,45.42649841308594
246,45.424110412597656
247,45.42172622680664
248,45.41934585571289
249,45.41695785522461
250,45.41457748413086
251,45.41396713256836
