dynamics,prediction_time
0,43.52749252319336
1,43.52949523925781
2,43.5315055847168
3,43.533504486083984
4,43.53551483154297
5,43.53751754760742
6,43.539527893066406
7,43.541534423828125
8,43.54353713989258
9,43.5455436706543
10,43.547550201416016
11,43.549556732177734
12,43.55156326293945
13,43.55357360839844
14,43.55557632446289
15,43.55758285522461
16,43.55958938598633
17,43.56159210205078
18,43.563602447509766
19,43.56560516357422
20,43.56761169433594
21,43.56962203979492
22,43.571624755859375
23,43.573631286621094
24,43.57563781738281
25,43.5776481628418
26,43.579647064208984
27,43.58165740966797
28,43.58366012573242
29,43.585670471191406
30,43.58767318725586
31,43.589683532714844
32,43.5916862487793
33,43.59369659423828
34,43.59569549560547
35,43.59770202636719
36,43.59935760498047
37,43.59696960449219
38,43.59458923339844
39,43.592201232910156
40,43.589820861816406
41,43.58743667602539
42,43.58504867553711
43,43.582672119140625
44,43.580284118652344
45,43.577903747558594
46,43.57551574707031
47,43.57313537597656
48,43.57075119018555
49,43.56836700439453
50,43.56598663330078
51,43.5635986328125
52,43.56121826171875
53,43.55883026123047
54,43.55644989013672
55,43.55406188964844
56,43.55168533325195
57,43.549293518066406
58,43.54691696166992
59,43.544532775878906
60,43.54214859008789
61,43.539764404296875
62,43.53738021850586
63,43.534996032714844
64,43.53261947631836
65,43.530235290527344
66,43.52784729003906
67,43.52546691894531
68,43.52307891845703
69,43.520694732666016
70,43.518314361572266
71,43.51593017578125
72,43.5135498046875
73,43.51116180419922
74,43.50878143310547
75,43.50639343261719
76,43.50401306152344
77,43.50162887573242
78,43.499244689941406
79,43.496864318847656
80,43.49447250366211
81,43.492095947265625
82,43.489707946777344
83,43.487327575683594
84,43.48493957519531
85,43.4825553894043
86,43.48017120361328
87,43.47779083251953
88,43.475406646728516
89,43.4730224609375
90,43.47064208984375
91,43.46825408935547
92,43.46587371826172
93,43.4634895324707
94,43.46110534667969
95,43.45872497558594
96,43.456336975097656
97,43.453956604003906
98,43.45157241821289
99,43.44919204711914
100,43.446807861328125
101,43.44442367553711
102,43.442039489746094
103,43.43965148925781
104,43.43727111816406
105,43.43488311767578
106,43.4325065612793
107,43.43012237548828
108,43.427738189697266
109,43.425350189208984
110,43.4229736328125
111,43.42058181762695
112,43.41820526123047
113,43.41581726074219
114,43.41343307495117
115,43.411048889160156
116,43.40866470336914
117,43.406288146972656
118,43.403900146484375
119,43.40151596069336
120,43.399131774902344
121,43.39674758911133
122,43.39436721801758
123,43.3919792175293
124,43.38959884643555
125,43.387210845947266
126,43.38483428955078
127,43.3824462890625
128,43.38006591796875
129,43.377681732177734
130,43.37529754638672
131,43.3729133605957
132,43.37053298950195
133,43.3681526184082
134,43.365760803222656
135,43.36338424682617
136,43.361000061035156
137,43.358612060546875
138,43.35622787475586
139,43.353843688964844
140,43.351463317871094
141,43.34907913208008
142,43.34669876098633
143,43.34430694580078
144,43.3419303894043
145,43.339542388916016
146,43.337158203125
147,43.334774017333984
148,43.332393646240234
149,43.33000946044922
150,43.32762145996094
151,43.32524108886719
152,43.32285690307617
153,43.320472717285156
154,43.31808853149414
155,43.31570816040039
156,43.31332015991211
157,43.310935974121094
158,43.308555603027344
159,43.30617141723633
160,43.30379104614258
161,43.30139923095703
162,43.29901885986328
163,43.29663848876953
164,43.29425048828125
165,43.2918701171875
166,43.28948974609375
167,43.287109375
168,43.28472137451172
169,43.28234100341797
170,43.27995300292969
171,43.27757263183594
172,43.27518844604492
173,43.27280044555664
174,43.27042007446289
175,43.26803207397461
176,43.265655517578125
177,43.263267517089844
178,43.26089096069336
179,43.25849914550781
180,43.25611877441406
181,43.25373458862305
182,43.25135040283203
183,43.24897003173828
184,43.246578216552734
185,43.24420166015625
186,43.241817474365234
187,43.23943328857422
188,43.2370491027832
189,43.23466491699219
190,43.23228073120117
191,43.229896545410156
192,43.22751235961914
193,43.225128173828125
194,43.222747802734375
195,43.220359802246094
196,43.217979431152344
197,43.21559143066406
198,43.21321487426758
199,43.21082305908203
200,43.20844268798828
201,43.20606231689453
202,43.20367431640625
203,43.2012939453125
204,43.198909759521484
205,43.196533203125
206,43.19414520263672
207,43.1917610168457
208,43.18937683105469
209,43.186988830566406
210,43.184608459472656
211,43.182220458984375
212,43.179840087890625
213,43.177459716796875
214,43.17507553100586
215,43.172691345214844
216,43.170310974121094
217,43.16792678833008
218,43.1655387878418
219,43.16315460205078
220,43.160770416259766
221,43.158390045166016
222,43.156005859375
223,43.153621673583984
224,43.15123748779297
225,43.148860931396484
226,43.1464729309082
227,43.144081115722656
228,43.14170837402344
229,43.139320373535156
230,43.136932373046875
231,43.134552001953125
232,43.132171630859375
233,43.12978744506836
234,43.12739562988281
235,43.12501907348633
