dynamics,prediction_time
0,45.94437026977539
1,45.946372985839844
2,45.94837951660156
3,45.95038604736328
4,45.952392578125
5,45.95439910888672
6,45.95640563964844
7,45.95840835571289
8,45.960418701171875
9,45.96242141723633
10,45.96442413330078
11,45.966434478759766
12,45.96844482421875
13,45.97044372558594
14,45.97245407104492
15,45.974456787109375
16,45.97646713256836
17,45.97846984863281
18,45.9804801940918
19,45.982486724853516
20,45.9844970703125
21,45.98649597167969
22,45.988502502441406
23,45.990509033203125
24,45.992515563964844
25,45.99452209472656
26,45.99652862548828
27,45.998531341552734
28,46.00054168701172
29,46.00254440307617
30,46.00455093383789
31,46.006561279296875
32,46.008567810058594
33,46.01057434082031
34,46.011775970458984
35,46.00939178466797
36,46.00700378417969
37,46.00462341308594
38,46.00223922729492
39,45.999855041503906
40,45.997474670410156
41,45.99509048461914
42,45.992706298828125
43,45.99032211303711
44,45.987937927246094
45,45.98555374145508
46,45.98316955566406
47,45.98078918457031
48,45.97840118408203
49,45.976016998291016
50,45.973636627197266
51,45.971256256103516
52,45.968868255615234
53,45.96648025512695
54,45.9640998840332
55,45.96171569824219
56,45.95933532714844
57,45.95695495605469
58,45.954566955566406
59,45.95218276977539
60,45.94980239868164
61,45.947418212890625
62,45.945037841796875
63,45.942649841308594
64,45.94026565551758
65,45.93788146972656
66,45.93550109863281
67,45.9331169128418
68,45.93073272705078
69,45.92835235595703
70,45.92596435546875
71,45.92357635498047
72,45.921199798583984
73,45.91881561279297
74,45.91642761230469
75,45.91404724121094
76,45.91166687011719
77,45.909278869628906
78,45.906890869140625
79,45.904510498046875
80,45.902130126953125
81,45.899742126464844
82,45.89735412597656
83,45.89497375488281
84,45.8925895690918
85,45.89020919799805
86,45.88782501220703
87,45.88544464111328
88,45.883056640625
89,45.88067626953125
90,45.87828826904297
91,45.87591552734375
92,45.87351989746094
93,45.87113952636719
94,45.86875534057617
95,45.86637496948242
96,45.86399459838867
97,45.861610412597656
98,45.859222412109375
99,45.856842041015625
100,45.85445785522461
101,45.852073669433594
102,45.84968948364258
103,45.84730529785156
104,45.84492492675781
105,45.84253692626953
106,45.840152740478516
107,45.837772369384766
108,45.83538818359375
109,45.83300018310547
110,45.83061981201172
111,45.82823944091797
112,45.82585144042969
113,45.82347106933594
114,45.821083068847656
115,45.818702697753906
116,45.816314697265625
117,45.813934326171875
118,45.81155014038086
119,45.809165954589844
120,45.80678176879883
121,45.80440139770508
122,45.80201721191406
123,45.79962921142578
124,45.797245025634766
125,45.79486846923828
126,45.79248046875
127,45.79010009765625
128,45.7877197265625
129,45.78533172607422
130,45.78294372558594
131,45.78057098388672
132,45.77818298339844
133,45.77579879760742
134,45.77341079711914
135,45.77103042602539
136,45.768646240234375
137,45.76626205444336
138,45.76388168334961
139,45.76149368286133
140,45.759117126464844
141,45.7567253112793
142,45.75434875488281
143,45.7519645690918
144,45.74958038330078
145,45.7471923828125
146,45.744808197021484
147,45.742431640625
148,45.74003982543945
149,45.73765563964844
150,45.73527526855469
151,45.73289489746094
152,45.730506896972656
153,45.72812271118164
154,45.72574234008789
155,45.723358154296875
156,45.72097396850586
157,45.71858596801758
158,45.71620559692383
159,45.71382141113281
160,45.7114372253418
161,45.70905303955078
162,45.70667266845703
163,45.704288482666016
164,45.701904296875
165,45.699527740478516
166,45.6971435546875
167,45.69475555419922
168,45.6923713684082
169,45.68999099731445
170,45.68760681152344
171,45.68522262573242
172,45.682838439941406
173,45.68045425415039
174,45.67807388305664
175,45.675689697265625
176,45.673301696777344
177,45.670921325683594
178,45.66853713989258
179,45.66615295410156
180,45.66377258300781
181,45.66138458251953
182,45.659000396728516
183,45.6566162109375
184,45.65423583984375
185,45.65184783935547
186,45.64946746826172
187,45.64708709716797
188,45.64469528198242
189,45.64231491088867
190,45.639930725097656
191,45.63754653930664
192,45.635162353515625
193,45.63277816772461
194,45.630393981933594
195,45.62800979614258
196,45.62562942504883
197,45.62324523925781
198,45.6208610534668
199,45.61847686767578
200,45.616092681884766
201,45.613712310791016
202,45.611331939697266
203,45.608943939208984
204,45.606563568115234
205,45.60417556762695
206,45.6017951965332
207,45.59941101074219
208,45.59702682495117
209,45.594642639160156
210,45.592262268066406
211,45.58987808227539
212,45.587493896484375
213,45.58510971069336
214,45.58272933959961
215,45.580345153808594
216,45.57795715332031
217,45.5755729675293
218,45.57318878173828
219,45.57080841064453
220,45.56842041015625
221,45.5660400390625
222,45.563655853271484
223,45.56127166748047
224,45.558895111083984
225,45.5565071105957
226,45.55411911010742
227,45.551734924316406
228,45.549354553222656
229,45.54697036743164
230,45.544578552246094
231,45.54220199584961
232,45.539817810058594
233,45.53744125366211
234,45.53504943847656
235,45.53266906738281
236,45.5302848815918
237,45.52790451049805
238,45.525516510009766
239,45.52313995361328
240,45.520755767822266
241,45.51837158203125
242,45.51598358154297
243,45.51360321044922
244,45.51122283935547
245,45.508827209472656
246,45.50645065307617
247,45.504066467285156
248,45.501686096191406
