dynamics,prediction_time
0,57.785667419433594
1,57.787681579589844
2,57.78968048095703
3,57.791690826416016
4,57.793697357177734
5,57.79570007324219
6,57.79771041870117
7,57.799713134765625
8,57.801719665527344
9,57.80372619628906
10,57.80573272705078
11,57.8077392578125
12,57.80974578857422
13,57.81175994873047
14,57.813758850097656
15,57.815765380859375
16,57.817771911621094
17,57.81977844238281
18,57.82178497314453
19,57.823787689208984
20,57.8257942199707
21,57.82780456542969
22,57.829811096191406
23,57.831809997558594
24,57.83382034301758
25,57.83582305908203
26,57.83782958984375
27,57.83983612060547
28,57.84184265136719
29,57.84385299682617
30,57.845855712890625
31,57.847862243652344
32,57.84986877441406
33,57.85187530517578
34,57.8538818359375
35,57.85588455200195
36,57.85789489746094
37,57.859901428222656
38,57.861907958984375
39,57.863914489746094
40,57.86591339111328
41,57.867923736572266
42,57.86992645263672
43,57.87193298339844
44,57.873939514160156
45,57.875946044921875
46,57.87794876098633
47,57.879966735839844
48,57.88196563720703
49,57.88397216796875
50,57.88597869873047
51,57.88798522949219
52,57.889991760253906
53,57.891998291015625
54,57.894004821777344
55,57.89601135253906
56,57.89802169799805
57,57.90001678466797
58,57.90203094482422
59,57.90403747558594
60,57.906044006347656
61,57.90804672241211
62,57.910057067871094
63,57.91205978393555
64,57.9140625
65,57.91606903076172
66,57.91807556152344
67,57.92008590698242
68,57.92208480834961
69,57.924095153808594
70,57.92610168457031
71,57.9281120300293
72,57.93011474609375
73,57.9321174621582
74,57.93412399291992
75,57.936134338378906
76,57.938140869140625
77,57.94013977050781
78,57.9421501159668
79,57.944156646728516
80,57.946163177490234
81,57.94816207885742
82,57.950172424316406
83,57.95218276977539
84,57.954185485839844
85,57.95619583129883
86,57.95820236206055
87,57.96021270751953
88,57.96221160888672
89,57.96421813964844
90,57.96622085571289
91,57.968231201171875
92,57.970237731933594
93,57.97224426269531
94,57.97425079345703
95,57.97625732421875
96,57.97825622558594
97,57.98026657104492
98,57.982276916503906
99,57.984275817871094
100,57.98628234863281
101,57.98533630371094
102,57.98295211791992
103,57.98057556152344
104,57.97818374633789
105,57.975799560546875
106,57.97342300415039
107,57.97103500366211
108,57.96864700317383
109,57.96626663208008
110,57.96388626098633
111,57.96149826049805
112,57.9591178894043
113,57.95673370361328
114,57.954345703125
115,57.95196533203125
116,57.94957733154297
117,57.94719696044922
118,57.9448127746582
119,57.94242858886719
120,57.940040588378906
121,57.93766784667969
122,57.93528366088867
123,57.93289566040039
124,57.930511474609375
125,57.92813491821289
126,57.925750732421875
127,57.92335510253906
128,57.920982360839844
129,57.91859436035156
130,57.91621398925781
131,57.91382598876953
132,57.911441802978516
133,57.90906524658203
134,57.906681060791016
135,57.904296875
136,57.90190505981445
137,57.89952850341797
138,57.89714050292969
139,57.89476013183594
140,57.89237594604492
141,57.889991760253906
142,57.88760757446289
143,57.885223388671875
144,57.88284683227539
145,57.880455017089844
146,57.87807083129883
147,57.87568664550781
148,57.87330627441406
149,57.87092590332031
150,57.868534088134766
151,57.86615753173828
152,57.863773345947266
153,57.86138916015625
154,57.85900115966797
155,57.856624603271484
156,57.8542366027832
157,57.85185241699219
158,57.84947204589844
159,57.84709167480469
160,57.84470748901367
161,57.842323303222656
162,57.83993911743164
163,57.837554931640625
164,57.835174560546875
165,57.832786560058594
166,57.83040237426758
167,57.82801818847656
168,57.82563781738281
169,57.82324981689453
170,57.820865631103516
171,57.81848907470703
172,57.81610107421875
173,57.813716888427734
174,57.81133270263672
175,57.80895233154297
176,57.80656433105469
177,57.80418395996094
178,57.80179977416992
179,57.799415588378906
180,57.797035217285156
181,57.794647216796875
182,57.792266845703125
183,57.789886474609375
184,57.787498474121094
185,57.78511047363281
186,57.78273010253906
187,57.78034591674805
188,57.77796173095703
189,57.77558135986328
190,57.773193359375
191,57.77081298828125
192,57.76842498779297
193,57.76604461669922
194,57.76366424560547
195,57.76127624511719
196,57.75889587402344
197,57.756507873535156
198,57.754127502441406
199,57.751747131347656
200,57.749366760253906
201,57.746978759765625
202,57.74459457397461
203,57.74221420288086
204,57.73981857299805
205,57.73744201660156
206,57.73505783081055
207,57.7326774597168
208,57.73029327392578
209,57.727909088134766
210,57.725528717041016
211,57.72314453125
212,57.72075653076172
213,57.71836853027344
214,57.71599197387695
215,57.71360778808594
216,57.711219787597656
217,57.708839416503906
218,57.706459045410156
219,57.704071044921875
220,57.70168685913086
221,57.69930648803711
222,57.69691848754883
223,57.694541931152344
224,57.6921501159668
225,57.68976974487305
226,57.68738555908203
227,57.685001373291016
228,57.6826171875
229,57.68022918701172
230,57.6778564453125
231,57.67546844482422
232,57.673091888427734
233,57.67070007324219
234,57.66831970214844
235,57.665931701660156
236,57.66355514526367
237,57.661170959472656
238,57.658782958984375
239,57.656402587890625
240,57.65401840209961
241,57.651634216308594
242,57.64924621582031
243,57.64686584472656
244,57.64447784423828
245,57.6421012878418
246,57.63971710205078
247,57.6373291015625
248,57.63494873046875
249,57.632568359375
250,57.630184173583984
251,57.62779998779297
252,57.62541580200195
253,57.62302780151367
254,57.620643615722656
255,57.618263244628906
256,57.615875244140625
257,57.61349868774414
258,57.611106872558594
259,57.608726501464844
260,57.60634994506836
261,57.603965759277344
262,57.60157012939453
263,57.59919357299805
264,57.59682083129883
265,57.59442138671875
266,57.592041015625
267,57.589664459228516
268,57.587284088134766
269,57.584896087646484
270,57.58251190185547
271,57.58013153076172
272,57.57775115966797
273,57.57536315917969
274,57.572975158691406
275,57.570594787597656
276,57.56821060180664
277,57.565826416015625
278,57.56344223022461
279,57.561065673828125
280,57.558677673339844
281,57.556297302246094
282,57.55391311645508
283,57.55152130126953
284,57.54913330078125
285,57.546756744384766
286,57.54437255859375
287,57.541988372802734
288,57.539608001708984
289,57.53722381591797
290,57.53483581542969
291,57.53245544433594
292,57.53007507324219
293,57.52769088745117
294,57.525299072265625
295,57.522918701171875
296,57.520538330078125
297,57.518157958984375
298,57.515769958496094
299,57.51338577270508
