dynamics,prediction_time
0,40.0909309387207
1,40.09293746948242
2,40.09494400024414
3,40.096946716308594
4,40.09895324707031
5,40.10095977783203
6,40.102970123291016
7,40.10497283935547
8,40.10698318481445
9,40.108985900878906
10,40.110992431640625
11,40.112998962402344
12,40.1150016784668
13,40.11701583862305
14,40.119014739990234
15,40.12102508544922
16,40.12303161621094
17,40.12242889404297
18,40.12003707885742
19,40.117652893066406
20,40.115272521972656
21,40.112884521484375
22,40.110504150390625
23,40.10811996459961
24,40.105735778808594
25,40.103355407714844
26,40.10097122192383
27,40.09858703613281
28,40.0962028503418
29,40.09381866455078
30,40.09143829345703
31,40.089054107666016
32,40.086669921875
33,40.084285736083984
34,40.08190155029297
35,40.07952117919922
36,40.0771369934082
37,40.07474899291992
38,40.07236862182617
39,40.069984436035156
40,40.067604064941406
41,40.065216064453125
42,40.062835693359375
43,40.060447692871094
44,40.058067321777344
45,40.05568313598633
46,40.05329513549805
47,40.05091094970703
48,40.04853057861328
49,40.04615020751953
50,40.043766021728516
51,40.0413818359375
52,40.03899383544922
53,40.03661346435547
54,40.03422927856445
55,40.03184509277344
56,40.02946472167969
57,40.027076721191406
58,40.024696350097656
59,40.02231216430664
60,40.01993179321289
61,40.01754379272461
62,40.015159606933594
63,40.012779235839844
64,40.01039123535156
65,40.00801086425781
66,40.00562286376953
67,40.00324249267578
68,40.000858306884766
69,39.99848175048828
70,39.99609375
71,39.993709564208984
72,39.99132537841797
73,39.98893737792969
74,39.98655700683594
75,39.98417282104492
76,39.98179244995117
77,39.97940444946289
78,39.97702407836914
79,39.974639892578125
80,39.972259521484375
81,39.969871520996094
82,39.96748733520508
83,39.96510696411133
84,39.96272277832031
85,39.96034240722656
86,39.95795440673828
87,39.955570220947266
88,39.953189849853516
89,39.9508056640625
90,39.948421478271484
91,39.9460334777832
92,39.94365692138672
93,39.94126510620117
94,39.93888854980469
95,39.936500549316406
96,39.934120178222656
97,39.931732177734375
98,39.92934799194336
99,39.92696762084961
100,39.92457962036133
101,39.922203063964844
102,39.91981506347656
103,39.91743469238281
104,39.9150505065918
105,39.91266632080078
106,39.910282135009766
107,39.90789794921875
108,39.905517578125
109,39.90312957763672
110,39.90074920654297
111,39.89836502075195
112,39.8959846496582
113,39.89359664916992
114,39.89121627807617
115,39.888832092285156
116,39.88644027709961
117,39.884063720703125
118,39.881675720214844
119,39.87929916381836
120,39.87690734863281
121,39.87452697753906
122,39.87214279174805
123,39.86976623535156
124,39.86737823486328
125,39.864990234375
126,39.86260986328125
127,39.86022186279297
128,39.85784149169922
129,39.85546112060547
130,39.85307312011719
131,39.85069274902344
132,39.84830856323242
133,39.84592819213867
134,39.84354019165039
135,39.84115982055664
136,39.838775634765625
137,39.836395263671875
138,39.834007263183594
139,39.831626892089844
140,39.82923889160156
141,39.82685470581055
142,39.8244743347168
143,39.822086334228516
144,39.81970977783203
145,39.817317962646484
146,39.81494140625
147,39.81255340576172
148,39.81017303466797
149,39.80778503417969
150,39.80540084838867
151,39.803016662597656
152,39.800636291503906
153,39.79825210571289
154,39.795867919921875
155,39.793487548828125
156,39.791099548339844
157,39.788719177246094
158,39.78633499145508
159,39.7839469909668
160,39.78156661987305
161,39.77918243408203
162,39.77680206298828
163,39.774410247802734
164,39.772037506103516
165,39.769649505615234
166,39.76726531982422
167,39.76488494873047
168,39.76249694824219
169,39.7601203918457
170,39.757728576660156
171,39.75535202026367
172,39.75296401977539
173,39.750587463378906
174,39.74819564819336
175,39.745811462402344
176,39.743431091308594
177,39.74104309082031
178,39.73866271972656
179,39.73627853393555
180,39.73389434814453
181,39.731510162353516
182,39.729129791259766
183,39.72674560546875
184,39.72435760498047
185,39.72197723388672
186,39.7195930480957
187,39.71721267700195
188,39.71482467651367
189,39.71244430541992
190,39.710060119628906
191,39.707679748535156
192,39.70528793334961
193,39.70290756225586
194,39.70051956176758
195,39.69813537597656
196,39.69575881958008
197,39.6933708190918
198,39.69099426269531
199,39.68860626220703
200,39.686222076416016
201,39.683834075927734
202,39.68144989013672
203,39.679073333740234
204,39.67668914794922
205,39.67430877685547
206,39.67192077636719
207,39.66954040527344
208,39.66715621948242
209,39.664772033691406
210,39.66238784790039
211,39.66000747680664
212,39.657623291015625
213,39.655235290527344
214,39.65285873413086
215,39.65047073364258
216,39.64808654785156
217,39.64569854736328
218,39.6433219909668
219,39.64093780517578
220,39.6385498046875
221,39.63616943359375
222,39.633785247802734
223,39.631404876708984
224,39.62901306152344
225,39.62663269042969
226,39.624244689941406
227,39.621864318847656
228,39.61948013305664
229,39.617679595947266
