dynamics,prediction_time
0,41.75873947143555
1,41.7607421875
2,41.762752532958984
3,41.76475524902344
4,41.76676559448242
5,41.768768310546875
6,41.77077865600586
7,41.77278518676758
8,41.77478790283203
9,41.77679443359375
10,41.77880096435547
11,41.78080749511719
12,41.782814025878906
13,41.784820556640625
14,41.786827087402344
15,41.78883361816406
16,41.79084014892578
17,41.79283905029297
18,41.79484558105469
19,41.79685592651367
20,41.79886245727539
21,41.800865173339844
22,41.80287551879883
23,41.80488204956055
24,41.806884765625
25,41.80889129638672
26,41.81089782714844
27,41.812904357910156
28,41.814910888671875
29,41.816917419433594
30,41.81892395019531
31,41.8209342956543
32,41.82293701171875
33,41.8249397277832
34,41.82694625854492
35,41.828956604003906
36,41.82986831665039
37,41.82748794555664
38,41.825103759765625
39,41.822723388671875
40,41.820335388183594
41,41.817955017089844
42,41.81556701660156
43,41.81318664550781
44,41.81079864501953
45,41.80841827392578
46,41.806034088134766
47,41.803653717041016
48,41.80126953125
49,41.798885345458984
50,41.79650115966797
51,41.79411697387695
52,41.79173278808594
53,41.78934860229492
54,41.786964416503906
55,41.78458023071289
56,41.782196044921875
57,41.779815673828125
58,41.777435302734375
59,41.775047302246094
60,41.77266311645508
61,41.77027893066406
62,41.76789855957031
63,41.76551055908203
64,41.76313018798828
65,41.760746002197266
66,41.75836181640625
67,41.755977630615234
68,41.753597259521484
69,41.75121307373047
70,41.74882888793945
71,41.74644470214844
72,41.74406051635742
73,41.741676330566406
74,41.739295959472656
75,41.736907958984375
76,41.734527587890625
77,41.732139587402344
78,41.729759216308594
79,41.72737121582031
80,41.72499084472656
81,41.72260665893555
82,41.72022247314453
83,41.71784210205078
84,41.715457916259766
85,41.71307373046875
86,41.71068572998047
87,41.70830535888672
88,41.70591735839844
89,41.70354461669922
90,41.70115661621094
91,41.69877624511719
92,41.69639205932617
93,41.694007873535156
94,41.69162368774414
95,41.689239501953125
96,41.686851501464844
97,41.684471130371094
98,41.68208694458008
99,41.67970275878906
100,41.67731857299805
101,41.67494201660156
102,41.67255401611328
103,41.67017364501953
104,41.667781829833984
105,41.665401458740234
106,41.66301727294922
107,41.66063690185547
108,41.65825653076172
109,41.65586853027344
110,41.653480529785156
111,41.651100158691406
112,41.64871597290039
113,41.646331787109375
114,41.64394760131836
115,41.641563415527344
116,41.639183044433594
117,41.63679885864258
118,41.63441467285156
119,41.63203048706055
120,41.62964630126953
121,41.62725830078125
122,41.6248779296875
123,41.622493743896484
124,41.620113372802734
125,41.61772918701172
126,41.6153450012207
127,41.61296463012695
128,41.61058044433594
129,41.60819625854492
130,41.605812072753906
131,41.603431701660156
132,41.60104751586914
133,41.59865951538086
134,41.59627914428711
135,41.593894958496094
136,41.59151077270508
137,41.58913040161133
138,41.58674621582031
139,41.5843620300293
140,41.581974029541016
141,41.579593658447266
142,41.57720947265625
143,41.5748291015625
144,41.57244110107422
145,41.5700569152832
146,41.56768035888672
147,41.56529235839844
148,41.56290817260742
149,41.560523986816406
150,41.558143615722656
151,41.555755615234375
152,41.55337142944336
153,41.550987243652344
154,41.548606872558594
155,41.54621887207031
156,41.54383850097656
157,41.54145812988281
158,41.53907012939453
159,41.536685943603516
160,41.5343017578125
161,41.53192138671875
162,41.529541015625
163,41.527156829833984
164,41.52477264404297
165,41.52239227294922
166,41.52000427246094
167,41.51762008666992
168,41.515235900878906
169,41.51285171508789
170,41.510467529296875
171,41.508087158203125
172,41.50570297241211
173,41.503318786621094
174,41.50093460083008
175,41.49855041503906
176,41.49616241455078
177,41.4937858581543
178,41.49140167236328
179,41.489017486572266
180,41.48663330078125
181,41.484249114990234
182,41.48186492919922
183,41.4794807434082
184,41.47710037231445
185,41.47471237182617
186,41.47233200073242
187,41.469947814941406
188,41.46756362915039
189,41.465179443359375
190,41.46279525756836
191,41.46041488647461
192,41.45802688598633
193,41.455650329589844
194,41.4532585144043
195,41.45088195800781
196,41.44849395751953
197,41.44611358642578
198,41.4437255859375
199,41.44134521484375
200,41.43896484375
201,41.43657684326172
202,41.434200286865234
203,41.43180847167969
204,41.42942428588867
205,41.427040100097656
206,41.42466354370117
207,41.422271728515625
208,41.41989517211914
209,41.417510986328125
210,41.41512680053711
211,41.41273498535156
212,41.41035842895508
213,41.40797424316406
214,41.40558624267578
215,41.40320587158203
216,41.400821685791016
