lap,time,pace,accumulated_time,ave_heart_rate,max_heart_rate,ave_pitch,ave_grond,right_GCT,left_GCT,ave_stride,ave_vertical_motion,ave_Vertical_movement_ratio,calorie,high_pace,high_pitch,ave_move_pace,height,weight
3.0,47.6,238.0,138.0,175.0,191.0,164.0,211.0,49.2,50.8,1.54,10.7,6.7,13.0,232.0,166.0,235.0,178.0,74.0
4.0,48.2,241.0,186.0,193.0,197.0,163.0,213.0,49.1,50.9,1.53,10.8,6.8,13.0,238.0,166.0,240.0,178.0,74.0
5.0,52.3,262.0,238.0,196.0,197.0,161.0,216.0,49.4,50.6,1.48,11.0,7.2,15.0,241.0,163.0,261.0,178.0,74.0
6.0,53.5,268.0,292.0,197.0,199.0,160.0,218.0,49.5,50.5,1.41,11.2,7.7,15.0,258.0,161.0,265.0,178.0,74.0
7.0,52.3,261.0,344.0,198.0,199.0,160.0,216.0,49.7,50.3,1.41,11.2,7.7,15.0,267.0,161.0,260.0,178.0,74.0
8.0,52.5,263.0,397.0,198.0,200.0,160.0,219.0,49.6,50.4,1.4,11.2,7.7,15.0,270.0,161.0,263.0,178.0,74.0
9.0,55.1,275.0,452.0,199.0,201.0,160.0,220.0,49.8,50.2,1.37,11.0,7.8,16.0,269.0,161.0,275.0,178.0,74.0
10.0,54.4,272.0,506.0,200.0,201.0,161.0,220.0,49.9,50.1,1.35,11.1,7.9,16.0,271.0,162.0,270.0,178.0,74.0
11.0,55.2,276.0,561.0,200.0,202.0,160.0,221.0,49.9,50.1,1.36,11.1,7.9,16.0,272.0,161.0,276.0,178.0,74.0
12.0,56.6,283.0,618.0,201.0,202.0,161.0,221.0,49.9,50.1,1.35,10.9,7.8,17.0,270.0,162.0,280.0,178.0,74.0
13.0,57.1,286.0,676.0,201.0,203.0,160.0,221.0,50.0,50.0,1.33,11.1,8.1,16.0,271.0,161.0,285.0,178.0,74.0
14.0,57.6,288.0,733.0,203.0,205.0,161.0,226.0,50.1,49.9,1.28,10.8,8.2,18.0,274.0,163.0,288.0,178.0,74.0
15.0,52.9,265.0,786.0,204.0,206.0,164.0,223.0,50.3,49.7,1.34,10.5,7.6,16.0,261.0,167.0,265.0,178.0,74.0
1.0,48.5,243.0,48.0,157.0,181.0,163.0,226.0,49.4,50.6,1.31,10.1,9.3,12.0,230.0,167.0,235.0,178.0,74.0
2.0,47.0,235.0,95.0,188.0,191.0,164.0,222.0,49.7,50.3,1.61,10.5,6.2,14.0,224.0,167.0,235.0,178.0,74.0
3.0,52.6,263.0,148.0,194.0,195.0,160.0,221.0,49.7,50.3,1.5,11.2,7.2,15.0,237.0,162.0,263.0,178.0,74.0
4.0,52.3,261.0,200.0,194.0,196.0,160.0,221.0,49.7,50.3,1.47,11.4,7.4,15.0,243.0,162.0,260.0,178.0,74.0
5.0,54.8,274.0,255.0,197.0,200.0,160.0,218.0,49.7,50.3,1.38,11.3,7.9,16.0,265.0,162.0,274.0,178.0,74.0
6.0,51.5,257.0,306.0,199.0,200.0,159.0,222.0,49.8,50.2,1.46,11.3,7.4,16.0,248.0,161.0,257.0,178.0,74.0
7.0,53.1,266.0,359.0,199.0,200.0,159.0,218.0,49.8,50.2,1.39,11.4,7.9,16.0,262.0,160.0,265.0,178.0,74.0
8.0,51.4,257.0,411.0,201.0,202.0,159.0,219.0,49.8,50.2,1.45,11.2,7.5,16.0,254.0,160.0,255.0,178.0,74.0
9.0,53.2,266.0,464.0,201.0,202.0,159.0,218.0,50.1,49.9,1.45,11.3,7.6,16.0,256.0,160.0,265.0,178.0,74.0
10.0,53.3,267.0,517.0,201.0,202.0,159.0,219.0,50.0,50.0,1.42,11.5,7.8,16.0,261.0,161.0,267.0,178.0,74.0
11.0,54.0,270.0,571.0,200.0,202.0,158.0,221.0,50.1,49.9,1.4,11.3,7.9,16.0,267.0,161.0,270.0,178.0,74.0
12.0,54.4,272.0,626.0,199.0,201.0,159.0,219.0,50.0,50.0,1.39,11.2,7.8,16.0,268.0,160.0,270.0,178.0,74.0
13.0,55.8,279.0,682.0,198.0,201.0,159.0,223.0,50.3,49.7,1.33,11.2,8.2,16.0,274.0,160.0,279.0,178.0,74.0
14.0,55.8,279.0,738.0,201.0,203.0,159.0,222.0,50.5,49.5,1.37,11.5,8.1,16.0,273.0,160.0,279.0,178.0,74.0
15.0,47.9,240.0,786.0,203.0,205.0,160.0,219.0,50.3,49.7,1.4,11.0,7.7,14.0,252.0,162.0,230.0,178.0,74.0
