lap,time,pace,accumulated_time,ave_heart_rate,max_heart_rate,ave_pitch,ave_grond,right_GCT,left_GCT,ave_stride,ave_vertical_motion,ave_Vertical_movement_ratio,calorie,high_pace,high_pitch,ave_move_pace,height,weight
3.0,51.5,257.0,156.0,147.0,151.0,154.0,226.0,49.9,50.1,1.49,12.5,8.2,9.0,248.0,155.0,257.0,177.0,55.0
4.0,53.1,266.0,210.0,151.0,156.0,154.0,227.0,49.4,50.6,1.44,12.6,8.5,10.0,257.0,156.0,260.0,177.0,55.0
5.0,51.2,256.0,261.0,153.0,155.0,153.0,229.0,49.3,50.8,1.51,12.6,8.1,10.0,249.0,155.0,255.0,177.0,55.0
6.0,51.7,259.0,313.0,154.0,157.0,153.0,226.0,49.0,51.0,1.47,12.6,8.3,10.0,253.0,155.0,259.0,177.0,55.0
7.0,49.4,247.0,362.0,157.0,159.0,153.0,223.0,48.2,51.8,1.57,12.8,7.9,9.0,242.0,155.0,245.0,177.0,55.0
8.0,51.5,257.0,413.0,161.0,165.0,154.0,223.0,48.1,51.9,1.51,12.6,8.1,10.0,247.0,156.0,257.0,177.0,55.0
9.0,49.8,249.0,463.0,164.0,165.0,153.0,225.0,49.1,50.9,1.58,12.7,7.8,10.0,241.0,154.0,245.0,177.0,55.0
10.0,53.0,265.0,516.0,163.0,165.0,153.0,229.0,49.5,50.5,1.51,12.6,8.1,10.0,250.0,154.0,265.0,177.0,55.0
11.0,49.0,245.0,565.0,164.0,165.0,154.0,227.0,49.9,50.1,1.56,12.6,7.9,10.0,245.0,155.0,245.0,177.0,55.0
12.0,52.4,262.0,618.0,166.0,168.0,153.0,229.0,49.8,50.2,1.5,12.7,8.2,10.0,253.0,154.0,262.0,177.0,55.0
13.0,50.5,253.0,669.0,166.0,166.0,153.0,225.0,49.5,50.5,1.54,12.6,7.9,10.0,253.0,155.0,253.0,177.0,55.0
14.0,50.0,250.0,719.0,167.0,168.0,154.0,228.0,49.3,50.7,1.5,12.4,8.1,10.0,239.0,155.0,245.0,177.0,55.0
15.0,51.5,257.0,770.0,168.0,170.0,153.0,228.0,49.6,50.4,1.57,12.5,7.7,10.0,235.0,154.0,257.0,177.0,55.0
