lap,time,pace,accumulated_time,ave_heart_rate,max_heart_rate,ave_pitch,ave_grond,right_GCT,left_GCT,ave_stride,ave_vertical_motion,ave_Vertical_movement_ratio,calorie,high_pace,high_pitch,ave_move_pace,height,weight
7.0,72.1,360.0,473.0,176.0,178.0,172.0,274.0,50.8,49.2,1.0,9.4,9.1,17.0,328.0,174.0,360.0,169.0,76.0
8.0,71.3,357.0,544.0,178.0,179.0,173.0,273.0,50.3,49.7,0.98,9.2,9.2,19.0,347.0,175.0,355.0,169.0,76.0
9.0,69.2,346.0,614.0,178.0,180.0,174.0,271.0,50.4,49.6,1.03,9.1,8.6,17.0,332.0,177.0,345.0,169.0,76.0
10.0,70.9,354.0,685.0,179.0,180.0,171.0,275.0,50.3,49.7,1.01,9.5,9.1,19.0,328.0,172.0,354.0,169.0,76.0
11.0,70.8,354.0,756.0,180.0,181.0,174.0,272.0,50.3,49.7,1.0,9.2,9.0,18.0,350.0,176.0,354.0,169.0,76.0
12.0,70.5,353.0,826.0,181.0,182.0,174.0,270.0,50.2,49.8,1.0,9.3,9.1,19.0,342.0,176.0,350.0,169.0,76.0
13.0,71.6,358.0,898.0,182.0,183.0,174.0,270.0,50.5,49.5,1.03,9.5,9.0,19.0,345.0,177.0,358.0,169.0,76.0
14.0,64.0,320.0,962.0,184.0,187.0,177.0,267.0,49.7,50.3,1.07,9.2,8.4,17.0,309.0,180.0,320.0,169.0,76.0
15.0,65.2,326.0,1027.0,187.0,188.0,177.0,265.0,49.3,50.7,1.07,9.2,8.4,18.0,310.0,179.0,325.0,169.0,76.0
1.0,64.3,321.0,64.0,140.0,155.0,153.0,284.0,51.3,48.7,1.08,9.9,9.0,13.0,315.0,185.0,320.0,169.0,76.0
2.0,71.4,357.0,135.0,155.0,157.0,169.0,286.0,49.2,50.8,1.04,9.8,9.2,16.0,315.0,171.0,355.0,169.0,76.0
3.0,69.4,347.0,205.0,163.0,167.0,170.0,281.0,49.1,50.9,1.03,10.0,9.5,16.0,341.0,171.0,347.0,169.0,76.0
4.0,68.7,344.0,273.0,167.0,169.0,171.0,281.0,48.8,51.2,1.01,9.8,9.5,16.0,339.0,173.0,344.0,169.0,76.0
5.0,72.4,362.0,346.0,168.0,172.0,169.0,284.0,49.3,50.7,0.98,9.7,9.6,16.0,347.0,172.0,360.0,169.0,76.0
6.0,69.0,345.0,415.0,169.0,171.0,172.0,279.0,49.4,50.6,0.98,9.5,9.4,16.0,331.0,175.0,345.0,169.0,76.0
7.0,67.7,339.0,483.0,173.0,175.0,171.0,280.0,49.3,50.7,1.03,9.7,9.3,15.0,335.0,173.0,335.0,169.0,76.0
8.0,72.4,362.0,555.0,172.0,174.0,171.0,279.0,49.5,50.5,0.97,9.8,9.9,17.0,336.0,173.0,362.0,169.0,76.0
9.0,70.2,351.0,626.0,172.0,174.0,170.0,279.0,49.2,50.8,0.99,9.8,9.7,16.0,350.0,173.0,345.0,169.0,76.0
10.0,73.2,366.0,699.0,170.0,173.0,171.0,281.0,49.3,50.7,0.95,9.8,10.1,16.0,357.0,174.0,365.0,169.0,76.0
11.0,67.3,337.0,766.0,173.0,176.0,172.0,280.0,49.5,50.5,1.03,9.9,9.4,15.0,337.0,176.0,337.0,169.0,76.0
12.0,73.3,366.0,839.0,173.0,174.0,169.0,282.0,49.0,51.0,0.97,10.2,10.3,17.0,339.0,171.0,366.0,169.0,76.0
13.0,67.7,339.0,907.0,176.0,179.0,170.0,280.0,48.9,51.1,1.05,10.2,9.5,16.0,283.0,172.0,330.0,169.0,76.0
14.0,68.3,342.0,975.0,177.0,180.0,170.0,280.0,48.8,51.2,1.01,10.1,9.9,16.0,326.0,172.0,342.0,169.0,76.0
15.0,67.4,337.0,1043.0,180.0,182.0,171.0,273.0,48.7,51.3,1.05,10.2,9.5,16.0,321.0,174.0,335.0,169.0,76.0
