lap,time,pace,accumulated_time,ave_heart_rate,max_heart_rate,ave_pitch,ave_grond,right_GCT,left_GCT,ave_stride,ave_vertical_motion,ave_Vertical_movement_ratio,calorie,high_pace,high_pitch,ave_move_pace,height,weight
7.0,60.4,302.0,402.0,163.0,168.0,176.0,207.0,51.5,48.5,1.14,9.0,7.7,12.0,296.0,177.0,302.0,172.0,55.0
8.0,58.0,290.0,460.0,159.0,163.0,175.0,206.0,51.8,48.2,1.18,9.2,7.6,11.0,290.0,177.0,290.0,172.0,55.0
9.0,60.5,303.0,521.0,157.0,161.0,176.0,207.0,51.5,48.5,1.15,9.2,7.8,13.0,294.0,177.0,300.0,172.0,55.0
10.0,60.9,305.0,582.0,159.0,163.0,176.0,206.0,51.4,48.6,1.14,9.1,7.8,12.0,299.0,178.0,305.0,172.0,55.0
11.0,59.3,296.0,642.0,163.0,166.0,175.0,207.0,51.5,48.5,1.15,9.4,8.0,12.0,298.0,177.0,295.0,172.0,55.0
12.0,62.8,314.0,704.0,162.0,167.0,173.0,209.0,51.7,48.3,1.13,9.5,8.1,12.0,292.0,176.0,314.0,172.0,55.0
13.0,58.6,293.0,763.0,175.0,189.0,174.0,210.0,51.7,48.3,1.13,9.6,8.3,12.0,307.0,175.0,293.0,172.0,55.0
14.0,60.1,300.0,823.0,192.0,194.0,172.0,209.0,51.9,48.1,1.17,9.8,8.2,13.0,296.0,175.0,300.0,172.0,55.0
15.0,45.6,228.0,869.0,199.0,202.0,181.0,185.0,51.6,48.4,1.43,8.7,6.0,11.0,202.0,184.0,225.0,172.0,55.0
1.0,68.5,343.0,68.0,109.0,135.0,161.0,247.0,52.2,47.8,1.18,10.2,8.9,6.0,257.0,164.0,320.0,172.0,55.0
2.0,67.3,337.0,135.0,141.0,145.0,162.0,254.0,51.8,48.2,1.14,10.3,8.8,10.0,267.0,164.0,337.0,172.0,55.0
3.0,70.8,354.0,206.0,143.0,145.0,163.0,259.0,52.0,48.0,1.05,9.7,9.0,10.0,275.0,164.0,354.0,172.0,55.0
4.0,70.8,354.0,277.0,147.0,150.0,165.0,257.0,51.4,48.6,1.02,9.4,9.0,10.0,269.0,167.0,354.0,172.0,55.0
5.0,71.1,355.0,348.0,147.0,151.0,166.0,256.0,51.1,48.9,1.03,9.3,8.8,10.0,340.0,167.0,355.0,172.0,55.0
6.0,71.5,357.0,420.0,147.0,149.0,164.0,259.0,51.2,48.8,1.02,9.2,8.8,10.0,327.0,167.0,355.0,172.0,55.0
7.0,69.9,349.0,489.0,149.0,153.0,167.0,264.0,51.6,48.4,1.03,8.7,8.2,10.0,335.0,169.0,349.0,172.0,55.0
8.0,70.1,350.0,560.0,152.0,154.0,167.0,265.0,51.1,48.9,1.03,8.6,8.1,10.0,338.0,169.0,350.0,172.0,55.0
9.0,70.9,354.0,631.0,148.0,154.0,166.0,269.0,51.5,48.5,1.02,8.7,8.3,10.0,342.0,167.0,354.0,172.0,55.0
10.0,70.7,353.0,701.0,145.0,150.0,166.0,270.0,51.0,49.0,1.03,8.6,8.2,10.0,339.0,167.0,353.0,172.0,55.0
11.0,71.2,356.0,773.0,152.0,156.0,166.0,265.0,51.1,48.9,1.02,8.9,8.5,10.0,340.0,168.0,355.0,172.0,55.0
12.0,71.3,357.0,844.0,149.0,153.0,166.0,264.0,51.1,48.9,1.02,9.0,8.6,10.0,320.0,167.0,355.0,172.0,55.0
13.0,69.8,349.0,914.0,147.0,151.0,165.0,272.0,50.8,49.2,1.04,8.6,8.1,10.0,269.0,167.0,349.0,172.0,55.0
14.0,70.4,352.0,984.0,149.0,152.0,166.0,263.0,50.7,49.3,1.04,8.9,8.4,10.0,317.0,168.0,352.0,172.0,55.0
15.0,68.2,341.0,1052.0,155.0,159.0,166.0,251.0,50.8,49.2,1.06,9.2,8.5,10.0,271.0,169.0,340.0,172.0,55.0
